id,x,y
134,653.0,798.0
135,653.0,904.0
136,643.0,138.0
137,951.0,307.0
138,793.0,865.0
139,500.0,726.0
140,585.0,586.0
141,285.0,769.0
142,511.0,898.0
143,336.0,912.0
144,454.0,207.0
145,239.0,951.0
146,335.0,815.0
147,911.0,708.0
148,2.0,239.0
149,602.0,984.0
150,372.0,799.0
151,177.0,756.0
152,816.0,435.0
153,617.0,639.0
154,806.0,796.0
155,793.0,584.0
156,803.0,561.0
157,479.0,831.0
158,397.0,20.0
159,618.0,113.0
160,702.0,902.0
161,838.0,111.0
162,989.0,451.0
163,215.0,154.0
164,581.0,757.0
165,294.0,174.0
166,997.0,332.0
167,350.0,909.0
168,335.0,941.0
169,906.0,354.0
170,920.0,675.0
171,493.0,469.0
172,187.0,284.0
173,678.0,127.0
174,831.0,755.0
175,316.0,319.0
176,188.0,134.0
177,73.0,608.0
178,884.0,613.0
179,193.0,831.0
180,717.0,851.0
181,508.0,52.0
182,809.0,556.0
183,705.0,769.0
184,983.0,312.0
185,847.0,359.0
186,415.0,658.0
187,132.0,789.0
188,520.0,413.0
189,913.0,564.0
190,90.0,256.0
191,960.0,936.0
192,693.0,559.0
193,980.0,347.0
194,300.0,456.0
195,376.0,144.0
196,192.0,177.0
197,272.0,525.0
198,88.0,626.0
199,772.0,743.0
200,540.0,206.0
201,474.0,559.0
202,575.0,901.0
203,241.0,949.0
204,583.0,602.0
205,215.0,48.0
206,460.0,683.0
207,81.0,368.0
208,998.0,835.0
209,585.0,234.0
210,522.0,137.0
211,294.0,501.0
212,788.0,392.0
213,621.0,498.0
214,116.0,698.0
215,81.0,236.0
216,788.0,277.0
217,817.0,861.0
218,678.0,560.0
219,351.0,354.0
220,156.0,507.0
221,617.0,486.0
222,218.0,189.0
223,213.0,23.0
224,884.0,616.0
225,923.0,177.0
226,829.0,814.0
227,479.0,307.0
228,285.0,153.0
229,584.0,878.0
230,176.0,928.0
231,166.0,656.0
232,507.0,183.0
233,907.0,171.0
234,7.0,792.0
235,995.0,412.0
236,22.0,787.0
237,149.0,784.0
238,649.0,933.0
239,885.0,309.0
240,131.0,560.0
241,22.0,81.0
242,502.0,640.0
243,462.0,970.0
244,465.0,114.0
245,192.0,569.0
246,547.0,473.0
247,557.0,408.0
248,480.0,579.0
249,775.0,395.0
250,845.0,753.0
251,701.0,529.0
252,962.0,95.0
253,842.0,847.0
254,31.0,68.0
255,627.0,629.0
256,524.0,322.0
257,918.0,853.0
258,823.0,774.0
259,775.0,894.0
260,109.0,935.0
261,478.0,480.0
262,511.0,488.0
263,785.0,899.0
264,487.0,121.0
265,453.0,440.0
266,470.0,598.0
267,1.0,111.0
268,756.0,89.0
269,728.0,583.0
270,647.0,753.0
271,973.0,391.0
272,842.0,559.0
273,637.0,397.0
274,72.0,370.0
275,948.0,485.0
276,999.0,268.0
277,471.0,517.0
278,350.0,131.0
279,381.0,534.0
280,310.0,467.0
281,973.0,212.0
282,164.0,485.0
283,429.0,565.0
284,186.0,426.0
285,838.0,897.0
286,779.0,143.0
287,452.0,1.0
288,866.0,928.0
289,214.0,623.0
290,532.0,586.0
291,513.0,152.0
292,915.0,772.0
293,204.0,585.0
294,343.0,558.0
295,877.0,720.0
296,730.0,272.0
297,364.0,617.0
298,210.0,569.0
299,514.0,296.0
300,33.0,761.0
301,202.0,695.0
302,706.0,395.0
303,597.0,866.0
304,376.0,83.0
305,679.0,434.0
306,483.0,578.0
307,0.0,299.0
308,639.0,101.0
309,709.0,590.0
310,774.0,925.0
311,804.0,864.0
312,528.0,192.0
313,660.0,561.0
314,888.0,7.0
315,788.0,712.0
316,79.0,750.0
317,854.0,884.0
318,710.0,665.0
319,939.0,390.0
320,156.0,683.0
321,62.0,737.0
322,207.0,501.0
323,944.0,334.0
324,952.0,915.0
325,14.0,440.0
326,923.0,386.0
327,693.0,370.0
328,485.0,885.0
329,890.0,951.0
330,478.0,956.0
331,782.0,216.0
332,104.0,50.0
333,822.0,370.0
334,73.0,108.0
335,7.0,981.0
336,987.0,382.0
337,397.0,439.0
338,986.0,513.0
339,871.0,661.0
340,636.0,866.0
341,154.0,39.0
342,70.0,100.0
343,75.0,647.0
344,383.0,5.0
345,86.0,692.0
346,263.0,570.0
347,26.0,218.0
348,892.0,317.0
349,139.0,60.0
350,76.0,883.0
351,336.0,44.0
352,648.0,837.0
353,713.0,447.0
354,98.0,769.0
355,316.0,688.0
356,470.0,613.0
357,157.0,295.0
358,499.0,223.0
359,482.0,100.0
360,3.0,209.0
361,280.0,692.0
362,525.0,6.0
363,54.0,122.0
364,220.0,208.0
365,838.0,860.0
366,0.0,143.0
367,455.0,989.0
368,923.0,705.0
369,41.0,665.0
370,829.0,426.0
371,809.0,821.0
372,238.0,811.0
373,57.0,114.0
374,490.0,911.0
375,445.0,135.0
376,126.0,154.0
377,502.0,856.0
378,543.0,422.0
379,395.0,335.0
380,873.0,378.0
381,947.0,675.0
382,127.0,46.0
383,895.0,216.0
384,590.0,641.0
385,415.0,0.0
386,456.0,639.0
387,881.0,466.0
388,721.0,116.0
389,884.0,403.0
390,323.0,319.0
391,495.0,158.0
392,534.0,496.0
393,784.0,89.0
394,600.0,973.0
395,582.0,263.0
396,630.0,484.0
397,498.0,412.0
398,737.0,749.0
399,187.0,137.0
400,433.0,302.0
401,864.0,360.0
402,262.0,566.0
403,63.0,28.0
404,698.0,186.0
405,669.0,65.0
406,280.0,605.0
407,163.0,577.0
408,7.0,891.0
409,156.0,301.0
410,977.0,815.0
411,144.0,312.0
412,272.0,181.0
413,524.0,978.0
414,112.0,407.0
415,865.0,155.0
416,232.0,344.0
417,418.0,650.0
418,529.0,362.0
419,889.0,916.0
420,952.0,677.0
421,443.0,10.0
422,644.0,925.0
423,982.0,797.0
424,328.0,995.0
425,652.0,395.0
426,954.0,103.0
427,614.0,890.0
428,583.0,127.0
429,54.0,278.0
430,534.0,176.0
431,457.0,678.0
432,769.0,423.0
433,111.0,776.0
434,537.0,183.0
435,887.0,534.0
436,263.0,242.0
437,238.0,143.0
438,693.0,433.0
439,481.0,223.0
440,276.0,463.0
441,301.0,278.0
442,813.0,997.0
443,522.0,400.0
444,342.0,979.0
445,121.0,219.0
446,282.0,213.0
447,495.0,110.0
448,824.0,196.0
449,974.0,643.0
450,567.0,187.0
451,588.0,289.0
452,415.0,542.0
453,84.0,369.0
454,711.0,288.0
455,192.0,263.0
456,634.0,955.0
457,134.0,858.0
458,836.0,650.0
459,401.0,251.0
460,330.0,390.0
461,757.0,708.0
462,640.0,675.0
463,512.0,860.0
464,179.0,319.0
465,36.0,160.0
466,902.0,529.0
467,526.0,587.0
468,186.0,229.0
469,15.0,596.0
470,979.0,645.0
471,647.0,323.0
472,182.0,123.0
473,184.0,38.0
474,302.0,219.0
475,781.0,849.0
476,330.0,18.0
477,991.0,649.0
478,887.0,717.0
479,37.0,331.0
480,616.0,448.0
481,331.0,231.0
482,822.0,365.0
483,230.0,835.0
484,359.0,963.0
485,60.0,730.0
486,776.0,660.0
487,376.0,810.0
488,703.0,627.0
489,481.0,728.0
490,495.0,862.0
491,192.0,598.0
492,121.0,520.0
493,854.0,951.0
494,305.0,495.0
495,603.0,933.0
496,916.0,240.0
497,889.0,765.0
498,608.0,852.0
499,233.0,438.0
500,715.0,397.0
501,250.0,676.0
502,385.0,490.0
503,911.0,127.0
504,977.0,120.0
505,57.0,831.0
506,695.0,732.0
507,168.0,907.0
508,487.0,552.0
509,379.0,518.0
510,175.0,165.0
511,741.0,69.0
512,859.0,350.0
513,741.0,665.0
514,542.0,145.0
515,65.0,804.0
516,34.0,189.0
517,618.0,340.0
518,87.0,291.0
519,784.0,685.0
520,785.0,260.0
521,943.0,254.0
522,183.0,988.0
523,239.0,180.0
524,206.0,769.0
525,597.0,257.0
526,780.0,886.0
527,981.0,148.0
528,227.0,435.0
529,918.0,839.0
530,905.0,402.0
531,257.0,337.0
532,100.0,996.0
533,194.0,631.0
534,164.0,219.0
535,524.0,887.0
536,909.0,704.0
537,169.0,906.0
538,241.0,785.0
539,937.0,826.0
540,62.0,828.0
541,538.0,74.0
542,399.0,812.0
543,855.0,575.0
544,802.0,150.0
545,451.0,192.0
546,979.0,779.0
547,342.0,445.0
548,692.0,472.0
549,9.0,452.0
550,897.0,431.0
551,665.0,139.0
552,128.0,106.0
553,768.0,689.0
554,150.0,279.0
555,791.0,248.0
556,836.0,385.0
557,235.0,877.0
558,315.0,98.0
559,895.0,755.0
560,363.0,154.0
561,373.0,633.0
562,42.0,430.0
563,850.0,534.0
564,592.0,274.0
565,95.0,712.0
566,565.0,82.0
567,736.0,849.0
568,227.0,124.0
569,770.0,512.0
570,191.0,627.0
571,334.0,855.0
572,307.0,97.0
573,718.0,570.0
574,808.0,903.0
575,630.0,96.0
576,694.0,101.0
577,714.0,65.0
578,380.0,514.0
579,311.0,9.0
580,581.0,60.0
581,483.0,315.0
582,452.0,330.0
583,269.0,422.0
584,986.0,414.0
585,207.0,280.0
586,645.0,986.0
587,97.0,50.0
588,258.0,620.0
589,19.0,60.0
590,159.0,382.0
591,594.0,3.0
592,575.0,648.0
593,505.0,396.0
594,271.0,186.0
595,259.0,278.0
596,440.0,484.0
597,204.0,169.0
598,839.0,329.0
599,796.0,265.0
600,184.0,633.0
601,110.0,901.0
602,794.0,510.0
603,612.0,243.0
604,471.0,610.0
605,168.0,254.0
606,651.0,691.0
607,317.0,884.0
608,788.0,451.0
609,778.0,532.0
610,999.0,602.0
611,223.0,747.0
612,951.0,203.0
613,290.0,179.0
614,5.0,237.0
615,848.0,785.0
616,606.0,434.0
617,511.0,279.0
618,919.0,357.0
619,409.0,840.0
620,726.0,723.0
621,198.0,57.0
622,563.0,987.0
623,330.0,143.0
624,112.0,165.0
625,564.0,379.0
626,841.0,919.0
627,736.0,821.0
628,895.0,875.0
629,772.0,252.0
630,233.0,210.0
631,956.0,386.0
632,29.0,477.0
633,440.0,322.0
634,300.0,683.0
635,19.0,243.0
636,804.0,616.0
637,139.0,376.0
638,177.0,425.0
639,164.0,188.0
640,330.0,450.0
641,894.0,845.0
642,81.0,292.0
643,327.0,908.0
644,52.0,153.0
645,681.0,294.0
646,806.0,403.0
647,650.0,476.0
648,238.0,416.0
649,930.0,935.0
650,220.0,643.0
651,976.0,863.0
652,487.0,945.0
653,23.0,117.0
654,777.0,163.0
655,352.0,425.0
656,224.0,959.0
657,800.0,833.0
658,1.0,880.0
659,530.0,411.0
660,205.0,696.0
661,47.0,211.0
662,1.0,975.0
663,463.0,461.0
664,12.0,909.0
665,9.0,25.0
666,960.0,395.0
667,808.0,103.0
668,555.0,364.0
669,881.0,187.0
670,640.0,356.0
671,423.0,259.0
672,574.0,348.0
673,312.0,251.0
674,881.0,836.0
675,874.0,740.0
676,135.0,158.0
677,904.0,910.0
678,102.0,78.0
679,926.0,747.0
680,133.0,610.0
681,712.0,498.0
682,801.0,94.0
683,46.0,372.0
684,792.0,533.0
685,744.0,492.0
686,49.0,160.0
687,910.0,98.0
688,161.0,275.0
689,462.0,5.0
690,2.0,317.0
691,892.0,299.0
692,623.0,197.0
693,280.0,296.0
694,390.0,873.0
695,569.0,740.0
696,382.0,176.0
697,67.0,260.0
698,22.0,899.0
699,224.0,74.0
700,976.0,106.0
701,643.0,937.0
702,286.0,733.0
703,343.0,347.0
704,768.0,396.0
705,281.0,2.0
706,646.0,481.0
707,113.0,496.0
708,449.0,469.0
709,209.0,276.0
710,146.0,512.0
711,925.0,847.0
712,541.0,265.0
713,108.0,218.0
714,909.0,962.0
715,873.0,616.0
716,891.0,741.0
717,610.0,429.0
718,632.0,229.0
719,254.0,413.0
720,174.0,367.0
721,801.0,148.0
722,94.0,483.0
723,70.0,736.0
724,396.0,630.0
725,722.0,757.0
726,652.0,154.0
727,524.0,473.0
728,390.0,532.0
729,865.0,278.0
730,739.0,441.0
731,522.0,405.0
732,315.0,92.0
733,676.0,875.0
734,367.0,807.0
735,174.0,702.0
736,161.0,844.0
737,52.0,348.0
738,628.0,479.0
739,294.0,425.0
740,245.0,335.0
741,849.0,644.0
742,188.0,955.0
743,898.0,25.0
744,712.0,633.0
745,369.0,346.0
746,795.0,493.0
747,704.0,846.0
748,33.0,817.0
749,872.0,179.0
750,774.0,620.0
751,635.0,620.0
752,512.0,482.0
753,67.0,510.0
754,527.0,626.0
755,316.0,970.0
756,777.0,242.0
757,622.0,844.0
758,35.0,70.0
759,577.0,911.0
760,285.0,224.0
761,652.0,328.0
762,358.0,274.0
763,950.0,346.0
764,824.0,571.0
765,228.0,251.0
766,133.0,826.0
767,166.0,573.0
768,5.0,941.0
769,876.0,539.0
770,74.0,80.0
771,668.0,777.0
772,773.0,7.0
773,71.0,263.0
774,476.0,656.0
775,94.0,533.0
776,895.0,963.0
777,744.0,131.0
778,710.0,940.0
779,790.0,311.0
780,470.0,10.0
781,778.0,994.0
782,726.0,581.0
783,301.0,968.0
784,425.0,873.0
785,510.0,342.0
786,551.0,998.0
787,880.0,251.0
788,13.0,286.0
789,229.0,807.0
790,791.0,870.0
791,980.0,301.0
792,319.0,503.0
793,678.0,661.0
794,131.0,647.0
795,756.0,147.0
796,752.0,792.0
797,552.0,315.0
798,833.0,41.0
799,570.0,210.0
800,550.0,937.0
801,0.0,825.0
802,237.0,533.0
803,484.0,801.0
804,281.0,735.0
805,126.0,383.0
806,261.0,867.0
807,765.0,621.0
808,340.0,504.0
809,483.0,824.0
810,904.0,551.0
811,380.0,261.0
812,450.0,572.0
813,581.0,121.0
814,737.0,364.0
815,504.0,708.0
816,162.0,788.0
817,379.0,894.0
818,415.0,846.0
819,11.0,831.0
820,357.0,10.0
821,794.0,896.0
822,168.0,803.0
823,981.0,897.0
824,740.0,619.0
825,192.0,525.0
826,307.0,810.0
827,193.0,59.0
828,348.0,6.0
829,896.0,319.0
830,718.0,704.0
831,635.0,865.0
832,44.0,81.0
833,677.0,455.0
834,365.0,89.0
835,993.0,748.0
836,21.0,769.0
837,264.0,253.0
838,794.0,836.0
839,158.0,537.0
840,299.0,507.0
841,837.0,673.0
842,625.0,578.0
843,726.0,948.0
844,225.0,753.0
845,529.0,813.0
846,57.0,217.0
847,493.0,88.0
848,977.0,476.0
849,926.0,415.0
850,370.0,421.0
851,960.0,959.0
852,56.0,666.0
853,568.0,361.0
854,418.0,120.0
855,830.0,947.0
856,799.0,823.0
857,447.0,171.0
858,136.0,12.0
859,510.0,332.0
860,864.0,465.0
861,510.0,511.0
862,37.0,62.0
863,610.0,786.0
864,739.0,627.0
865,155.0,680.0
866,710.0,998.0
867,443.0,869.0
868,243.0,357.0
869,736.0,125.0
870,323.0,814.0
871,526.0,532.0
872,20.0,222.0
873,54.0,930.0
874,124.0,270.0
875,76.0,619.0
876,43.0,801.0
877,872.0,318.0
878,938.0,393.0
879,518.0,361.0
880,114.0,189.0
881,398.0,156.0
882,666.0,975.0
883,976.0,884.0
884,362.0,501.0
885,799.0,452.0
886,791.0,71.0
887,778.0,700.0
888,745.0,362.0
889,691.0,851.0
890,870.0,506.0
891,957.0,214.0
892,547.0,416.0
893,645.0,140.0
894,41.0,367.0
895,747.0,223.0
896,884.0,821.0
897,686.0,750.0
898,520.0,508.0
899,86.0,411.0
900,196.0,752.0
901,790.0,247.0
902,100.0,49.0
903,116.0,857.0
904,754.0,899.0
905,387.0,843.0
906,653.0,877.0
907,682.0,525.0
908,156.0,967.0
909,861.0,886.0
910,628.0,139.0
911,829.0,776.0
912,829.0,177.0
913,48.0,367.0
914,553.0,756.0
915,308.0,857.0
916,525.0,768.0
917,739.0,419.0
918,534.0,906.0
919,74.0,407.0
920,829.0,489.0
921,174.0,812.0
922,756.0,539.0
923,783.0,958.0
924,651.0,110.0
925,551.0,459.0
926,980.0,868.0
927,295.0,427.0
928,729.0,915.0
929,518.0,915.0
930,46.0,872.0
931,172.0,627.0
932,130.0,202.0
933,677.0,872.0
934,374.0,795.0
935,181.0,760.0
936,751.0,788.0
937,83.0,664.0
938,459.0,649.0
939,792.0,917.0
940,813.0,502.0
941,746.0,768.0
942,377.0,708.0
943,676.0,582.0
944,367.0,690.0
945,124.0,298.0
946,280.0,13.0
947,209.0,128.0
948,794.0,714.0
949,636.0,512.0
950,901.0,875.0
951,970.0,319.0
952,301.0,452.0
953,146.0,305.0
954,45.0,362.0
955,239.0,811.0
956,423.0,798.0
957,477.0,717.0
958,102.0,815.0
959,504.0,648.0
960,524.0,158.0
961,902.0,424.0
962,538.0,337.0
963,951.0,766.0
964,296.0,959.0
965,647.0,246.0
966,395.0,299.0
967,970.0,492.0
968,260.0,138.0
969,394.0,642.0
970,795.0,836.0
971,657.0,44.0
972,263.0,655.0
973,776.0,212.0
974,436.0,346.0
975,309.0,29.0
976,982.0,977.0
977,879.0,198.0
978,99.0,1000.0
979,927.0,947.0
980,419.0,592.0
981,742.0,981.0
982,138.0,226.0
983,714.0,685.0
984,410.0,503.0
985,858.0,581.0
986,988.0,225.0
987,576.0,24.0
988,114.0,728.0
989,673.0,162.0
990,660.0,459.0
991,624.0,134.0
992,520.0,801.0
993,86.0,528.0
994,245.0,156.0
995,671.0,77.0
996,944.0,270.0
997,951.0,622.0
998,412.0,813.0
999,732.0,304.0
1000,532.0,201.0
