node_id,lambda
354,4.765567654192063
355,3.453964875171761
356,8.344857626530782
357,7.921423994953657
358,7.3620699264903635
359,5.207200673292784
360,2.577753361224967
361,6.637856783306491
362,1.0143621908250133
363,7.522169370271396
364,1.3886191160199006
365,4.863809967428718
366,3.0297827521422276
367,3.0022429710637284
368,5.382988519404517
369,2.7281750678098695
370,10.781818345917994
371,6.520636850745333
372,10.860053742452536
373,2.341968542270701
374,4.198354689787962
375,9.568188410715015
376,10.335509269820673
377,11.430847550237573
378,1.6711908339946344
379,3.4718558261577814
380,4.788905233292702
381,9.084836220575648
382,9.078133268190873
383,4.527009864550603
384,2.5744082253634213
385,11.430005324232857
386,1.3404830561714944
387,3.915998535570998
388,8.413711086329059
389,9.533543032157905
390,10.420190799859014
391,2.806740811095491
392,11.364978666474256
393,1.8254367951150146
394,3.114819927599203
395,3.9467756941438457
396,1.3464241434212858
397,3.7530175906970724
398,1.5721028143601354
399,3.554633944242342
400,11.295141590304304
401,3.6590755916029187
402,4.369946251222941
403,7.114531325961559
404,4.547149190298544
405,7.278750177698225
406,2.1147313611216503
407,1.5845285135976468
408,3.8790878683160392
409,6.754245968047442
410,8.149192776436855
411,3.818575006487588
412,5.029167148097401
413,10.97845260207357
414,5.550147555271698
415,1.3617817583068863
416,4.890691221348867
417,5.581459679409861
418,10.818106238639215
419,1.0121208846180418
420,4.813499778100049
421,10.68040103344693
422,11.476033849921205
423,1.9457025734507338
424,11.19471100364171
425,3.367951723798186
426,3.335472153172085
427,4.784626479459153
428,4.82323106933197
429,10.618011129757853
430,1.6843323243282349
431,6.083456813226769
432,3.050792365861867
433,11.710383075455962
434,8.900265737560286
435,2.4295820623837594
436,1.4967451179061668
437,4.225769985280104
438,2.6808958928006312
439,1.5184542548784656
440,2.877017352099277
441,5.356655266104629
442,7.149994756870859
443,1.1513344299128816
444,7.068491881267555
445,2.2692475810740507
446,1.658011721478705
447,4.935055887627868
448,3.6421587134541813
449,3.827901092378251
450,11.792074066332825
451,4.344682103486379
452,3.5130919579297393
453,3.4385769970391316
454,10.860414754789652
455,5.679566096898527
456,1.8563598211951158
457,5.966380823687556
458,3.721724950675883
459,3.038671564561361
460,4.257996223286385
461,3.3761917611687555
462,4.833772776537918
463,6.334025220122571
464,10.45754618450943
465,7.346782053539643
466,7.775727862172585
467,3.0245975721563685
468,10.572517192747663
469,5.271644485546794
470,4.723943181548888
471,6.218288524613753
472,4.099691911169924
473,6.590746578351741
474,4.498849578718476
475,1.7408636545197926
476,1.2022437322463482
477,5.759015807557174
478,10.089608723709361
479,3.909291453640493
480,3.8127917902340465
481,2.1504663077668207
482,1.6722831492582042
483,1.8830034641066762
484,4.308616350230096
485,4.615142487316966
486,1.1773610926377884
487,3.8709900359784393
488,2.8535477420428315
489,4.638270467448724
490,6.431992437106696
491,8.981544834923723
492,11.234041089492102
493,7.443799120020605
494,3.4342114232605567
495,10.282219028694021
496,2.175891949360948
497,5.142550621335621
498,1.0105761717726818
499,3.933330772725486
500,4.235119725208589
