node_id,lambda
125,3.3719557811102807
126,10.446805532380521
127,3.9909261233479674
128,1.552813013175244
129,1.7410160829888062
130,6.076177083617442
131,3.299046919218639
132,8.178353641021912
133,4.1018116801506626
134,7.4327066622547004
135,3.966592817434991
136,3.075892739093652
137,1.4675700495625796
138,1.8102203243616222
139,1.0671263735107401
140,2.9390848957654563
141,3.362105225709108
142,7.399429743558146
143,11.92925927467449
144,7.929978005263489
145,1.016671872843486
146,4.302094050547565
147,11.74279349481796
148,2.2347641722725804
149,11.13975032811512
150,10.470004263371138
151,2.7558267674719445
152,1.5796836033190425
153,4.567054076484833
154,4.113900609909783
155,2.8298701408288003
156,5.8143174997307945
157,2.0938162159734945
158,7.4652800740607645
159,4.300490855301559
160,1.8585731923046938
161,4.146400604360373
162,9.489619860518815
163,8.270546280430443
164,1.4327598864381703
165,8.483333037633358
166,4.328133241103526
167,11.254618841204849
168,2.8866007713675437
169,1.420670296939357
170,3.5125362261634816
171,2.13481615437474
172,8.199663754907776
173,1.5294471803385212
174,10.625612447691303
175,4.769827208338468
176,10.064781431161649
177,5.10066697177936
178,2.4729741099728506
179,8.009956591111205
180,2.8103448517310827
181,6.368613991257295
182,7.1337788393238215
183,4.5349016836168445
184,4.5795592909926
185,3.3010025643233254
186,10.943030912230455
187,1.3839540785319464
188,5.70998497216109
189,2.375301721054342
190,5.242306650037752
191,3.245750314280455
192,3.190126658351326
193,10.940621631908682
194,2.7763151104611503
195,3.25535235460682
196,9.11181063141013
197,9.544345769750842
198,1.0442929950102258
199,3.8751549957841687
200,5.8329079527766075
201,3.6627954872761053
202,3.0974232195573514
203,6.288102423905043
204,1.6197270847997922
205,1.3352541207678095
206,11.153345687279078
207,1.0634844902983147
208,10.060290711810318
209,1.7003532702161737
210,4.774205023373192
211,3.7331362726597015
212,4.32002269828199
213,4.368715265653259
214,1.9246475544473745
215,3.484381382401037
216,7.170974781704578
217,1.6345455554335921
218,2.8959984682029765
219,2.837994811461794
220,3.9795255959287936
221,7.091163745729422
222,11.263796305113543
223,2.4743382272221157
224,11.164802665132022
225,4.3393037655240665
226,8.118006207938583
227,1.1164947080299958
228,1.7957481744318837
229,1.0435503206718844
230,11.407635143815202
231,11.386609179130353
232,10.192107574243892
233,3.1685754042653564
234,2.9510083311683006
235,5.791026080292325
236,4.544025849954303
237,2.544729392367395
238,6.196495768771836
239,3.1536888871534505
240,5.422518861183622
241,8.79316442625156
242,3.98509297973306
243,1.3892757077433724
244,5.940271106295453
245,2.103167149888183
246,1.7413247653165942
247,3.084531062547975
248,3.2466351755600624
249,2.2446543723208503
250,2.3607714555808337
251,3.8399339008815585
252,4.746069836522866
253,9.980363401157838
254,2.4748736655145676
255,2.7905508692099183
256,2.868884791834648
257,6.857226931640452
258,1.9148024408783306
259,7.25249578802588
260,1.8682697075782313
261,1.1366115409386364
262,1.1112718537800288
263,7.240741019178514
264,9.340144295724077
265,2.2952689217869615
266,7.921867913838719
267,1.4909280525155788
268,1.6399842339268367
269,6.989877085159843
270,3.5489713730267964
271,3.6859296052453776
272,4.580242760908356
273,3.2094387287930224
274,1.217657758750168
275,4.908615026830432
276,4.125312706498026
277,8.103588191875303
278,8.424549588611422
279,7.679203899655439
280,3.813973826441019
281,4.150095350540414
282,2.2088500115603042
283,5.294748775893002
284,1.7774370039393057
285,1.1441832354808996
286,3.7250898160374626
287,11.827786419509591
288,4.426628803782302
289,5.867718119407335
290,4.364646854152041
291,9.882105425178588
292,3.0461897385874708
293,9.876105895423374
294,5.605357853822474
295,2.581672074429726
296,4.058665132117658
297,10.778080629910287
298,2.136601792566627
299,1.3817474648849415
300,6.670287597689612
301,2.6937137298194327
302,2.844902491217156
303,2.595634685616328
304,8.557444279643352
305,10.299539408409418
306,5.2791399947451865
307,1.3312302796746955
308,2.6131347148566424
309,8.453953593880808
310,8.810454460626582
311,6.014387002095357
312,2.739582881774687
313,1.9814343495662392
314,3.036824066658475
315,3.3997810516748763
316,7.941799201876291
317,7.602142076149404
318,3.665697753553853
319,11.646769864572898
320,9.85626528082011
321,4.607425716627382
322,4.849260706712677
323,3.9240382036306407
324,9.24218459098988
325,3.8186057431237375
326,1.2242750229212924
327,8.366810694365578
328,2.7983588450024364
329,2.7127346538774337
330,2.6571599371242707
331,3.985790520810109
332,3.813698989393894
333,4.185580582092673
334,5.404355758463573
335,1.0528584831060308
336,5.966124524256309
337,4.309256931081066
338,10.280630576545573
339,7.139676110851649
340,5.63885703845934
341,1.8683504924568703
342,3.6343531632956045
343,11.145324771849692
344,4.6652068472742245
345,4.428909533743646
346,2.3465149056889256
347,2.9679159502938335
348,4.615653395158765
349,4.831383409390087
350,5.517944290187309
351,2.782380314198193
352,4.543896266713296
353,8.88951131726654
354,1.1262515905746993
355,2.2369657126380376
356,3.414689700499258
357,1.9960089398478407
358,9.797078442014861
359,8.288646246159825
360,9.510756264347378
361,8.677641893958263
362,2.7294979883256802
363,3.316060420730431
364,1.4703221163537017
365,2.29336202302302
366,1.9021459997903651
367,2.7125770140421004
368,4.748849317343975
369,3.7111865355460116
370,11.02473280911651
371,4.859978499850305
372,8.517917243283929
373,1.6340486871956683
374,3.4783415577940615
375,1.1481655844241212
376,10.35397099573881
377,6.99112853798543
378,2.2583835961923007
379,2.7704837540857308
380,4.804450766052538
381,11.318874355911934
382,11.445012852373186
383,4.805293958509278
384,11.932197964862665
385,6.136229432139766
386,4.864381266652706
387,5.395765141807372
388,4.399177665545585
389,8.2250894391656
390,1.706136546480375
391,4.778071051904876
392,4.096498793931924
393,3.257592649668941
394,3.0372238695293325
395,11.82013560712458
396,2.446921623915853
397,2.5791917204060604
398,4.764253292665603
399,1.3124862943418325
400,6.146036575080165
