node_id,lambda
177,4.045296846278415
178,1.117179980846502
179,3.0575125962572254
180,3.4013550410689772
181,2.2581717954029052
182,4.248019374351232
183,3.2462951041690764
184,1.1932714095323136
185,10.936565176588825
186,1.567862048474483
187,2.8991956930856855
188,9.371099042012126
189,4.342022907316801
190,4.867755076691264
191,3.702708262875148
192,2.1333221537499436
193,4.596126404346835
194,1.196207769786478
195,3.8071137604065792
196,10.786617703791638
197,6.863358451445383
198,3.6640619733960595
199,7.315818118082675
200,2.272784453480942
201,2.412002144204105
202,3.4447035487672237
203,11.269121738535553
204,7.605535731962753
205,1.0401148724650433
206,10.153582476247902
207,3.3883271686203065
208,2.297656322098201
209,5.407045792930942
210,4.842798021924219
211,11.668948751781787
212,10.058506036433673
213,2.836999257866808
214,4.943505314987178
215,1.3738101721687128
216,1.0229018889346198
217,3.625914793313256
218,3.396359725279411
219,3.528073862280181
220,10.88678570679138
221,3.7318272869450992
222,5.306316699673043
223,4.616238765453913
224,9.69685248419259
225,1.608183687722741
226,4.988210217986801
227,4.50023325747746
228,2.522329734906424
229,1.8128712259127386
230,3.9461238264564913
231,1.5416325456517215
232,8.860229982474879
233,2.3074837943829425
234,1.05698806431365
235,9.101313007759536
236,1.4580104275966135
237,4.370002098149069
238,11.816339937209854
239,2.5526664675501354
240,10.17836818403951
241,8.994571324166895
242,10.340135578107388
243,5.650870470280942
244,4.832112020663715
245,8.713734688779159
246,6.67234518004056
247,3.0549243638781434
248,4.147068829499635
249,2.463274108921874
250,1.22906319663017
251,9.627883306964218
252,1.117959749398906
253,3.644083208568656
254,1.842876826114089
255,5.98973503462469
256,1.73720152359415
257,3.459782983968228
258,11.717542759908412
259,6.9921976491634545
260,2.563786209291474
261,2.7893364191405836
262,4.363370647894019
263,3.417138296767401
264,4.063555384207172
265,3.4340933328628336
266,2.5509368920575812
267,4.910939893901274
268,1.6877013731766124
269,9.737177766098267
270,2.0326674613398894
271,9.228294092509522
272,4.656059024948487
273,2.902264664770341
274,6.699955003866753
275,2.310792054152451
276,1.8249122229013937
277,9.468830180295601
278,1.5007159913602135
279,3.026566954622737
280,4.554342329984632
281,4.913590761631948
282,4.115229205051478
283,8.393731012329447
284,9.977645697427183
285,1.5274411698488577
286,7.7367247949921705
287,2.444807251754178
288,9.371030858355505
289,11.523084969380102
290,3.691172031107743
291,8.29974472590398
292,2.126030832612788
293,1.2687979535676273
294,2.333796516603696
295,3.165815336179779
296,2.582668730221334
297,4.301552534913897
298,1.2632659294464554
299,10.38818118870707
300,1.139996957693909
