node_id,lambda
117,4.901213221234516
118,1.9968221550523273
119,3.4260772414174254
120,1.959532021637488
121,11.274177543662816
122,2.734142681251806
123,2.21650153140663
124,7.649084383306719
125,2.247743529281299
126,4.394561443577514
127,7.788900868623994
128,2.694716278950644
129,1.8937374286447324
130,1.0016403556702866
131,1.0906044747101449
132,1.2368864064339151
133,2.7982993441427357
134,1.0253124312805917
135,2.98977675494558
136,5.091287556921389
137,4.7301172501780595
138,10.170649436409402
139,6.641113436522426
140,5.628284017395153
141,7.2732746197848375
142,9.519979772363484
143,6.870622110740714
144,4.33275505644309
145,5.796399597893121
146,6.255132688537422
147,1.7484057266579947
148,9.544131080604924
149,3.1528229179955747
150,9.708787980096883
151,1.8312869879145803
152,4.359932197723553
153,2.2683527765185127
154,10.959037770218528
155,2.1542142592911797
156,9.57170364580973
157,11.46083407765819
158,1.6457204654632474
159,9.95040544566269
160,4.517996158249758
161,4.938565952602431
162,3.853571860647758
163,3.786166286057581
164,8.760072265813704
165,4.24685953760391
166,4.81402132741222
167,8.547546355136088
168,11.522242475305108
169,2.4847261108305267
170,3.5012472222106346
171,9.978802923563965
172,3.2752754610033246
173,3.0978003350627885
174,11.847300799484355
175,3.3249153027222045
176,6.389365867135828
177,7.549806424770431
178,2.5220915896880767
179,4.556263126770833
180,3.047626864785556
181,11.39882804610353
182,5.9421651787757135
183,4.533414653445572
184,2.008454154772391
185,10.164751948014235
186,5.6350842912907035
187,2.6257833786879723
188,8.88592330930269
189,4.841558142921405
190,1.2721017555162017
191,4.343618576476988
192,1.2086760082570631
193,3.6774355479100116
194,8.35513851764457
195,8.102677492054875
196,6.529039355260608
197,9.950868331693087
198,9.169296701124463
199,4.751981838029634
200,3.0209511337978077
201,3.253707084620663
202,6.492366784611207
203,5.322420448703507
204,4.212884964306039
205,3.4696521872197477
206,8.020674174475197
207,7.879753349369921
208,1.7629050671513462
209,2.2891113195481534
210,4.671234199782289
211,4.179795449045923
212,11.814671436602293
213,6.687978125471072
214,1.983011351863277
215,11.990482108201345
216,11.77980906355035
217,1.6704999438132155
218,4.573977884948265
219,5.279672661287796
220,2.153390544423515
221,2.1353397837454025
222,4.510809913314294
223,1.1893996065965644
224,2.3643951203974676
225,1.5226040683812943
226,6.146419678036595
227,6.203426168437529
228,11.149694227673159
229,3.740930173366003
230,7.3601372530996825
231,2.4544946632964337
232,8.804681290197198
233,3.1050806134619453
234,4.3972518084161445
235,9.479413633626413
236,4.239762794775778
237,2.0115928284313567
238,8.335085601716099
239,2.476395157724648
240,1.265424393540108
241,1.1010870733612954
242,8.142644499610615
243,7.515137690438928
244,10.659821587821057
245,1.2696238927709862
246,3.982043570656986
247,10.953977175251984
248,3.951018299039659
249,3.040749618183183
250,3.7973617891771596
251,4.217365486888248
252,3.5985064598737813
253,1.6095058085943998
254,2.227954592869397
255,7.872477213222842
256,7.460196845802966
257,10.93225265238657
258,1.0693605394676018
259,5.902745160042021
260,2.1565302519202465
261,4.77076099825737
262,1.524466272777964
263,2.388267083986538
264,4.4345062059707665
265,2.97833209815198
266,4.037394477715706
267,4.693585006945975
268,6.566571476985245
269,4.188058906299476
270,10.05706222021535
271,3.759879916105085
272,1.5349300517711741
273,7.007233562087581
274,7.508948258917101
275,3.676101821882341
276,1.9361217027446371
277,3.8388114729149176
278,4.577595113845057
279,7.6283973108230025
280,4.508242821450272
281,3.400559383828613
282,9.517755670751392
283,6.836504048988057
284,2.719414444195564
285,2.3356206381724527
286,10.882317914037287
287,7.514918746425174
288,5.659702273196073
289,2.99446567934924
290,1.7928279784861996
291,2.418951148875871
292,7.287465439745693
293,4.465543083360313
294,5.028028735033735
295,5.478472351017397
296,3.882003331931207
297,6.046097369442769
298,3.599836401405468
299,1.7331217458967885
300,3.776645828817885
301,4.424922741593466
302,4.936798334542507
303,6.553676500000586
304,3.868313475065001
305,4.417623901234596
306,8.922498203127372
307,4.43790410895725
308,1.5455806476355485
309,3.778946932168008
310,5.441788945471808
311,4.2288387964840455
312,9.98425212993499
313,2.749475110489005
314,11.738450939904782
315,7.545701151355847
316,3.3063083748630895
317,8.603811682313497
318,1.6635852001995008
319,8.99575024749769
320,11.080839940988863
321,2.437797654628523
322,9.502942528019947
323,2.657097588267707
324,10.373373060633455
325,3.5051212538494103
326,3.372013894407696
327,11.810598463207183
328,10.270040312480784
329,3.881477519973699
330,10.344695237048143
331,7.163159208254887
332,11.938785955898934
333,3.9591895947818037
334,9.370084710703622
335,3.7047683018317783
336,11.639683269434
337,5.006136738779906
338,4.845651414528806
339,3.033128366604342
340,9.910856261169357
341,3.855162889508545
342,4.833269790657502
343,6.230436471027371
344,3.9131460369165794
345,1.489695792988658
346,8.826269693907225
347,2.959562034327636
348,11.240971592427083
349,11.901796090103325
350,9.172941951381246
351,7.95668570480234
352,1.5144967935220444
353,1.7267010839606023
354,7.305844093529664
355,5.375598595074989
356,9.67503435422951
357,11.854403008591554
358,9.981533832519466
359,9.358078208127527
360,4.24946900489795
361,2.352810317332183
362,2.5888977702545524
363,2.809915007539012
364,4.193614311738722
365,2.4949857875511623
366,4.351491651699878
367,4.573560975043508
368,3.5074776560721377
369,10.99030550808293
370,4.145548303724031
371,8.578855724569049
372,1.4600864164173024
373,4.547466704731699
374,8.133577059061388
375,7.061809657911171
376,1.2542726168608458
377,1.0176107024308294
378,4.623070551294023
379,1.1402718624802834
380,2.31618395626986
381,3.0639084962014955
382,5.405371202333476
383,3.6812410373895412
384,9.463770975961726
385,6.635584729644261
386,9.66292444755271
387,4.2057496297442345
388,1.9434158796140482
389,6.9830999843796056
390,1.9261733156158516
391,1.9936714798973396
392,2.785290716462474
393,11.195486057368228
394,2.7910963641981392
395,6.113246995008232
396,2.9501052339336473
397,1.2086772082381687
398,3.8267208408488718
399,5.501921893379594
400,4.005254814321974
401,6.054426640261615
402,1.0926584944387243
403,4.765882290929548
404,11.331014361354548
405,3.3085676004518523
406,4.39736314298346
407,3.5920712704797295
408,11.394372754044738
409,10.377613964508313
410,4.7057233005518295
411,3.5591393190276714
412,8.193175910240393
413,4.365440889751375
414,7.474084083150924
415,1.9268631462745582
416,8.058952521138627
417,10.804704546350763
418,1.641993582504286
419,3.93908593279789
420,5.960991545190106
421,2.1305681546929223
422,2.6543193330572135
423,1.0962108668270014
424,1.5370631046221788
425,4.4895826436259965
426,8.871665545823125
427,2.7328718328269583
428,3.2779473517037374
429,5.984844864387731
430,2.7626355412935
431,11.1213927768678
432,4.014121536739927
433,2.357331033637238
434,9.098248254175852
435,3.664017415063077
436,2.7935344747681983
437,3.1229715933987667
438,1.9521268028040915
439,10.025870617575423
440,3.3200560896303903
441,1.2482193043083183
442,4.395777727219386
443,3.60928937838936
444,2.7897387402107063
445,4.356156839539872
446,1.3393025827388079
447,1.5808758568088246
448,3.5278293532004987
449,1.8347452239935005
450,6.325669708863558
451,7.715747656726222
452,4.627931804886423
453,2.0788213252703747
454,3.1034837686045393
455,2.3928357003902123
456,2.4645294282262364
457,2.2802929893463713
458,2.50259721756575
459,11.395830486608844
460,2.0896324382197156
461,11.3529223152958
462,3.0270856782229996
463,4.655811656176059
464,3.414149580649435
465,1.9655638492052616
466,5.419777799826369
467,2.5254880896157634
468,1.0136184857845247
469,1.0650316448185322
470,11.754304055901034
471,3.372057142211248
472,11.887772505146966
473,11.138748439649428
474,3.0518350913665335
475,2.4187918109653648
476,5.304547012274472
477,3.950402932018422
478,3.830553422715905
479,3.362051372634815
480,4.464617263608091
481,9.710125463607202
482,3.2390731173481373
483,5.763434596932383
484,2.0001949160404613
485,4.696845192712301
486,1.4109666987480578
487,4.192659400687161
488,4.182880316113223
489,8.942810908728752
490,5.276934674193328
491,2.184595429729183
492,2.71925303570895
493,5.784878447048602
494,5.304633122414405
495,2.7492975205237307
496,3.5430893845645226
497,6.623507367983207
498,4.4821175937417355
499,11.55353492632899
500,4.633085827650429
